user,article,timestamp,id
66.154.176.39,1989 Tiananmen Square protests,201912181649,931389269
InternetArchiveBot,1989 Tiananmen Square protests,201912172135,931247264
Jusdafax,1989 Tiananmen Square protests,201912171736,931213754
BananaX2NUTscholar,1989 Tiananmen Square protests,201912171735,931213614
Gog the Mild,1989 Tiananmen Square protests,201912141402,930725944
Quindog,1989 Tiananmen Square protests,201912101708,930161821
Quindog,1989 Tiananmen Square protests,201912101707,930161711
Citation bot,1989 Tiananmen Square protests,201912082026,929875788
ClueBot NG,1989 Tiananmen Square protests,201912050313,929330257
Thegamingkinh,1989 Tiananmen Square protests,201912050313,929330230
Havsjö,1989 Tiananmen Square protests,201912041639,929254087
216.56.20.114,1989 Tiananmen Square protests,201912041630,929252784
LynxTufts,1989 Tiananmen Square protests,201912041356,929234208
88.98.92.69,1989 Tiananmen Square protests,201912041349,929233478
AmateurEditor,1989 Tiananmen Square protests,201912040520,929185242
Dimadick,1989 Tiananmen Square protests,201912031144,929060187
212.139.32.46,1989 Tiananmen Square protests,201912031130,929059063
El C,1989 Tiananmen Square protests,201912022029,928966154
209.124.167.206,1989 Tiananmen Square protests,201912022029,928966076
159.61.192.10,1989 Tiananmen Square protests,201912021820,928949498
165.166.63.70,1989 Tiananmen Square protests,201912021813,928948439
Bsherr,1989 Tiananmen Square protests,201912012218,928826160
Gog the Mild,1989 Tiananmen Square protests,201912011226,928753735
AmateurEditor,1989 Tiananmen Square protests,201911270618,928161548
FlightTime,1989 Tiananmen Square protests,201911252045,927949534
2607:9880:2f38:41:4d89:c93d:2e79:15f5,1989 Tiananmen Square protests,201911252045,927949456
2607:9880:2f38:41:4d89:c93d:2e79:15f5,1989 Tiananmen Square protests,201911252044,927949320
Raspberry144mb,1989 Tiananmen Square protests,201911251614,927914222
JustinMatrose,1989 Tiananmen Square protests,201911251612,927913859
ClueBot NG,1989 Tiananmen Square protests,201911251610,927913578
JustinMatrose,1989 Tiananmen Square protests,201911251610,927913566
DumbBOT,1989 Tiananmen Square protests,201911250139,927828857
Bobbychan193,1989 Tiananmen Square protests,201911200515,927076745
Tbhotch,1989 Tiananmen Square protests,201911190504,926907044
Johnuniq,1989 Tiananmen Square protests,201911172249,926666405
FlightTime Phone,1989 Tiananmen Square protests,201911172136,926657257
2601:647:4f00:3cb0:6ce2:a366:c9f0:f00d,1989 Tiananmen Square protests,201911172127,926656219
El C,1989 Tiananmen Square protests,201911172126,926656144
2601:647:4f00:3cb0:6ce2:a366:c9f0:f00d,1989 Tiananmen Square protests,201911172126,926656106
FlightTime Phone,1989 Tiananmen Square protests,201911171805,926630234
2a02:c7f:c206:e400:e5d0:3fd9:80f2:9704,1989 Tiananmen Square protests,201911171804,926630061
2a02:c7f:c206:e400:e5d0:3fd9:80f2:9704,1989 Tiananmen Square protests,201911171803,926629887
I'm not perfect but I'm almost,1989 Tiananmen Square protests,201911122105,925870086
2600:387:0:803::62,1989 Tiananmen Square protests,201911122057,925868960
ClueBot NG,1989 Tiananmen Square protests,201911121644,925835445
NotAChineseBot,1989 Tiananmen Square protests,201911121644,925835424
HaeB,1989 Tiananmen Square protests,201911111331,925653513
2600:1004:b045:b201:0:3a:bf31:a301,1989 Tiananmen Square protests,201911111322,925652584
2600:1004:b045:b201:0:3a:bf31:a301,1989 Tiananmen Square protests,201911111318,925652248
DumbBOT,1989 Tiananmen Square protests,201911090139,925282357
Sun Creator,1989 Tiananmen Square protests,201911080034,925124894
Monkbot,1989 Tiananmen Square protests,201911050602,924668089
Amigao,1989 Tiananmen Square protests,201911030350,924322089
Rich Farmbrough,1989 Tiananmen Square protests,201910312041,923950528
Rich Farmbrough,1989 Tiananmen Square protests,201910312039,923950323
Rich Farmbrough,1989 Tiananmen Square protests,201910312039,923950207
Rich Farmbrough,1989 Tiananmen Square protests,201910312036,923949933
Rich Farmbrough,1989 Tiananmen Square protests,201910312034,923949561
KingSkyLord,1989 Tiananmen Square protests,201910310240,923837127
Voice of Clam,1989 Tiananmen Square protests,201910231842,922696557
PaulinSaudi,1989 Tiananmen Square protests,201910181242,921870028
PaulinSaudi,1989 Tiananmen Square protests,201910181239,921869686
PaulinSaudi,1989 Tiananmen Square protests,201910181235,921869219
PaulinSaudi,1989 Tiananmen Square protests,201910181233,921868953
PaulinSaudi,1989 Tiananmen Square protests,201910181228,921868478
PaulinSaudi,1989 Tiananmen Square protests,201910111048,920706607
PaulinSaudi,1989 Tiananmen Square protests,201910111040,920705949
Popcornfud,1989 Tiananmen Square protests,201910101140,920534273
ModishShrink,1989 Tiananmen Square protests,201910082052,920294026
Havsjö,1989 Tiananmen Square protests,201910070907,920034748
Tacoblimpfan,1989 Tiananmen Square protests,201910011403,919036704
Cratophonos,1989 Tiananmen Square protests,201909301854,918886526
Cratophonos,1989 Tiananmen Square protests,201909301840,918883270
Cratophonos,1989 Tiananmen Square protests,201909301738,918870946
Wei4Green,1989 Tiananmen Square protests,201909270354,918121728
Havsjö,1989 Tiananmen Square protests,201909261126,917975051
Whiteghost.ink,1989 Tiananmen Square protests,201909260252,917913636
Whiteghost.ink,1989 Tiananmen Square protests,201909260248,917913105
Whiteghost.ink,1989 Tiananmen Square protests,201909260212,917908138
Marnie Hawes,1989 Tiananmen Square protests,201909221732,917186911
Clarityfiend,1989 Tiananmen Square protests,201909131959,915527836
Buffs,1989 Tiananmen Square protests,201909131918,915522141
BrownHairedGirl,1989 Tiananmen Square protests,201909131813,915513470
RL0919,1989 Tiananmen Square protests,201909110219,915074200
Bsherr,1989 Tiananmen Square protests,201909061753,914333105
ImageRemovalBot,1989 Tiananmen Square protests,201909060056,914232710
DGG,1989 Tiananmen Square protests,201908300936,913164478
InternetArchiveBot,1989 Tiananmen Square protests,201908270045,912651737
The Account 1,1989 Tiananmen Square protests,201908260854,912540211
ParadiseDesertOasis8888,1989 Tiananmen Square protests,201908250724,912389844
The Account 1,1989 Tiananmen Square protests,201908212142,911898054
MetaClaudia,1989 Tiananmen Square protests,201908210313,911779842
Chrisbao8325,1989 Tiananmen Square protests,201908210119,911770036
Chrisbao8325,1989 Tiananmen Square protests,201908210117,911769888
Chrisbao8325,1989 Tiananmen Square protests,201908210106,911769003
AzfarShams,1989 Tiananmen Square protests,201908191506,911541522
RMCD bot,1989 Tiananmen Square protests,201908160219,911023219
嘉傑,1989 Tiananmen Square protests,201908160215,911022857
嘉傑,1989 Tiananmen Square protests,201908160200,911021394
FlightTime,1989 Tiananmen Square protests,201908151730,910961530
FlightTime,1989 Tiananmen Square protests,201908151726,910961123
Mangokeylime,1989 Tiananmen Square protests,201908151719,910960229
Agamemnus,1989 Tiananmen Square protests,201908151144,910920906
RMCD bot,1989 Tiananmen Square protests,201908140916,910767742
Havsjö,1989 Tiananmen Square protests,201908122036,910546312
Havsjö,1989 Tiananmen Square protests,201908122035,910546187
Zozz747,1989 Tiananmen Square protests,201908120446,910449715
El C,1989 Tiananmen Square protests,201908082129,909978028
El C,1989 Tiananmen Square protests,201908082128,909977971
El C,1989 Tiananmen Square protests,201908082127,909977869
45.18.125.207,1989 Tiananmen Square protests,201908082123,909977372
45.18.125.207,1989 Tiananmen Square protests,201908082122,909977250
InternetArchiveBot,1989 Tiananmen Square protests,201908071902,909811025
ClueBot NG,1989 Tiananmen Square protests,201908042219,909359647
Craftshafter420,1989 Tiananmen Square protests,201908042219,909359634
LizardJr8,1989 Tiananmen Square protests,201908042219,909359610
Craftshafter420,1989 Tiananmen Square protests,201908042216,909359272
BabelStone,1989 Tiananmen Square protests,201908032240,909213895
37.30.16.251,1989 Tiananmen Square protests,201908032222,909211997
BabelStone,1989 Tiananmen Square protests,201908031838,909186985
208.98.201.126,1989 Tiananmen Square protests,201908031828,909185848
Nizolan,1989 Tiananmen Square protests,201907312322,908783851
Nizolan,1989 Tiananmen Square protests,201907312315,908783233
Nizolan,1989 Tiananmen Square protests,201907312308,908782589
14.0.172.136,1989 Tiananmen Square protests,201907300609,908513521
FlightTime,1989 Tiananmen Square protests,201907292237,908468537
200.83.221.15,1989 Tiananmen Square protests,201907292233,908468139
Signedzzz,1989 Tiananmen Square protests,201907290146,908332795
27.67.189.35,1989 Tiananmen Square protests,201907290145,908332672
DumbBOT,1989 Tiananmen Square protests,201907281239,908242732
BrownHairedGirl,1989 Tiananmen Square protests,201907120502,905892722
KolbertBot,1989 Tiananmen Square protests,201907051957,904955512
Signedzzz,1989 Tiananmen Square protests,201906290816,903995996
Alexkyoung,1989 Tiananmen Square protests,201906290220,903960559
Signedzzz,1989 Tiananmen Square protests,201906251346,903400183
Signedzzz,1989 Tiananmen Square protests,201906251344,903399925
Havsjö,1989 Tiananmen Square protests,201906251126,903382879
Mistakefinder,1989 Tiananmen Square protests,201906250444,903344141
Mistakefinder,1989 Tiananmen Square protests,201906250437,903343330
Jaywubba1887,1989 Tiananmen Square protests,201906241522,903253422
Error,1989 Tiananmen Square protests,201906221911,902987001
Error,1989 Tiananmen Square protests,201906221852,902984714
RMCD bot,1989 Tiananmen Square protests,201906160134,902031437
Havsjö,1989 Tiananmen Square protests,201906150750,901926523
Mebden,1989 Tiananmen Square protests,201906120108,901460662
Lingzhi2,1989 Tiananmen Square protests,201906080937,900897445
Citobun,1989 Tiananmen Square protests,201906080334,900868863
Colipon,1989 Tiananmen Square protests,201906080236,900863814
Colipon,1989 Tiananmen Square protests,201906080233,900863503
Manabimasu,1989 Tiananmen Square protests,201906071247,900762010
Ealdgyth,1989 Tiananmen Square protests,201906070041,900675454
Havsjö,1989 Tiananmen Square protests,201906061748,900617831
Jbitte,1989 Tiananmen Square protests,201906061726,900614598
Havsjö,1989 Tiananmen Square protests,201906061543,900598433
Havsjö,1989 Tiananmen Square protests,201906061410,900584729
Havsjö,1989 Tiananmen Square protests,201906061409,900584585
Havsjö,1989 Tiananmen Square protests,201906061406,900584133
Havsjö,1989 Tiananmen Square protests,201906061244,900572265
Havsjö,1989 Tiananmen Square protests,201906061041,900555861
Havsjö,1989 Tiananmen Square protests,201906061039,900555609
Havsjö,1989 Tiananmen Square protests,201906061038,900555497
Havsjö,1989 Tiananmen Square protests,201906061027,900554081
Havsjö,1989 Tiananmen Square protests,201906061021,900553301
Havsjö,1989 Tiananmen Square protests,201906060941,900548622
Havsjö,1989 Tiananmen Square protests,201906052205,900469322
Mdu02,1989 Tiananmen Square protests,201906051847,900446298
Havsjö,1989 Tiananmen Square protests,201906051807,900441262
Havsjö,1989 Tiananmen Square protests,201906051805,900441077
Mularoma,1989 Tiananmen Square protests,201906051731,900437101
Mularoma,1989 Tiananmen Square protests,201906051727,900436704
Mularoma,1989 Tiananmen Square protests,201906051725,900436453
Mularoma,1989 Tiananmen Square protests,201906051719,900435721
Mularoma,1989 Tiananmen Square protests,201906051717,900435369
Havsjö,1989 Tiananmen Square protests,201906051551,900425127
Havsjö,1989 Tiananmen Square protests,201906051546,900424587
Havsjö,1989 Tiananmen Square protests,201906051539,900423685
ManuRoquette,1989 Tiananmen Square protests,201906051534,900423123
ManuRoquette,1989 Tiananmen Square protests,201906051531,900422677
Mularoma,1989 Tiananmen Square protests,201906051505,900419635
Mularoma,1989 Tiananmen Square protests,201906051457,900418641
Mularoma,1989 Tiananmen Square protests,201906051452,900417975
Triggerhippie4,1989 Tiananmen Square protests,201906051356,900410933
Havsjö,1989 Tiananmen Square protests,201906051323,900406819
Havsjö,1989 Tiananmen Square protests,201906051257,900403655
Havsjö,1989 Tiananmen Square protests,201906051256,900403543
Havsjö,1989 Tiananmen Square protests,201906051255,900403442
Havsjö,1989 Tiananmen Square protests,201906051245,900402197
Mularoma,1989 Tiananmen Square protests,201906051226,900400060
Mularoma,1989 Tiananmen Square protests,201906051224,900399872
Mularoma,1989 Tiananmen Square protests,201906051222,900399734
Mularoma,1989 Tiananmen Square protests,201906051220,900399486
Mularoma,1989 Tiananmen Square protests,201906051217,900399265
Mularoma,1989 Tiananmen Square protests,201906051216,900399027
Mularoma,1989 Tiananmen Square protests,201906051213,900398823
Havsjö,1989 Tiananmen Square protests,201906051211,900398535
Kku,1989 Tiananmen Square protests,201906051156,900396992
Havsjö,1989 Tiananmen Square protests,201906051053,900391546
Havsjö,1989 Tiananmen Square protests,201906051052,900391442
Havsjö,1989 Tiananmen Square protests,201906051043,900390599
Havsjö,1989 Tiananmen Square protests,201906051041,900390478
Havsjö,1989 Tiananmen Square protests,201906051039,900390281
Havsjö,1989 Tiananmen Square protests,201906051031,900389559
Havsjö,1989 Tiananmen Square protests,201906051029,900389421
Havsjö,1989 Tiananmen Square protests,201906051028,900389369
Mularoma,1989 Tiananmen Square protests,201906051005,900387632
Mularoma,1989 Tiananmen Square protests,201906051004,900387509
Mularoma,1989 Tiananmen Square protests,201906050958,900387069
Mularoma,1989 Tiananmen Square protests,201906050955,900386834
Mularoma,1989 Tiananmen Square protests,201906050950,900386358
Mularoma,1989 Tiananmen Square protests,201906050943,900385834
Havsjö,1989 Tiananmen Square protests,201906050904,900382747
Mularoma,1989 Tiananmen Square protests,201906050811,900378097
Mularoma,1989 Tiananmen Square protests,201906050808,900377491
Mularoma,1989 Tiananmen Square protests,201906050800,900376880
Mularoma,1989 Tiananmen Square protests,201906050755,900376564
Mularoma,1989 Tiananmen Square protests,201906050752,900376298
Mularoma,1989 Tiananmen Square protests,201906050749,900376053
Mularoma,1989 Tiananmen Square protests,201906050745,900375743
Mularoma,1989 Tiananmen Square protests,201906050743,900375602
Mularoma,1989 Tiananmen Square protests,201906050740,900375309
Mularoma,1989 Tiananmen Square protests,201906050728,900374326
Mularoma,1989 Tiananmen Square protests,201906050724,900374029
Mularoma,1989 Tiananmen Square protests,201906050715,900373381
Mularoma,1989 Tiananmen Square protests,201906050713,900373268
Mularoma,1989 Tiananmen Square protests,201906050712,900373201
Mularoma,1989 Tiananmen Square protests,201906050702,900372505
Tuanminh01,1989 Tiananmen Square protests,201906050628,900369659
Lawrencekhoo,1989 Tiananmen Square protests,201906050312,900353440
Lawrencekhoo,1989 Tiananmen Square protests,201906050308,900353166
Lawrencekhoo,1989 Tiananmen Square protests,201906050254,900351741
Peter Kaminski,1989 Tiananmen Square protests,201906042022,900312360
Havsjö,1989 Tiananmen Square protests,201906041716,900288849
TerryForTibet,1989 Tiananmen Square protests,201906041659,900286212
Laszlo Panaflex,1989 Tiananmen Square protests,201906041616,900280653
Ddddbbbb,1989 Tiananmen Square protests,201906041405,900265042
Ddddbbbb,1989 Tiananmen Square protests,201906041401,900264468
"Careful With That Axe, Eugene",1989 Tiananmen Square protests,201906040851,900231292
Ashmoo,1989 Tiananmen Square protests,201906040831,900229847
Havsjö,1989 Tiananmen Square protests,201906040825,900229406
Havsjö,1989 Tiananmen Square protests,201906040823,900229255
Havsjö,1989 Tiananmen Square protests,201906040821,900229084
Havsjö,1989 Tiananmen Square protests,201906040815,900228619
Havsjö,1989 Tiananmen Square protests,201906040813,900228403
HansJohan808,1989 Tiananmen Square protests,201906040738,900224906
HansJohan808,1989 Tiananmen Square protests,201906040736,900224706
HansJohan808,1989 Tiananmen Square protests,201906040506,900213600
LachlanA,1989 Tiananmen Square protests,201906040347,900206954
Havsjö,1989 Tiananmen Square protests,201906032249,900175840
Havsjö,1989 Tiananmen Square protests,201906032227,900173356
Froglich,1989 Tiananmen Square protests,201906031824,900142110
Srich32977,1989 Tiananmen Square protests,201906031812,900140794
Srich32977,1989 Tiananmen Square protests,201906031759,900139145
Srich32977,1989 Tiananmen Square protests,201906031753,900138411
Srich32977,1989 Tiananmen Square protests,201906031746,900137619
Srich32977,1989 Tiananmen Square protests,201906031740,900136867
Srich32977,1989 Tiananmen Square protests,201906031733,900136064
Srich32977,1989 Tiananmen Square protests,201906031722,900134704
Srich32977,1989 Tiananmen Square protests,201906031710,900132836
Srich32977,1989 Tiananmen Square protests,201906031706,900132419
Havsjö,1989 Tiananmen Square protests,201906031012,900086570
Havsjö,1989 Tiananmen Square protests,201906031011,900086489
Citobun,1989 Tiananmen Square protests,201906031010,900086381
94rain,1989 Tiananmen Square protests,201906030853,900079899
Signedzzz,1989 Tiananmen Square protests,201906030829,900077852
Thunderforge,1989 Tiananmen Square protests,201906030246,900048710
Dabby12,1989 Tiananmen Square protests,201906022358,900030361
Ihardlythinkso,1989 Tiananmen Square protests,201906022036,900005037
Ihardlythinkso,1989 Tiananmen Square protests,201906022033,900004595
Ihardlythinkso,1989 Tiananmen Square protests,201906022031,900004402
Ihardlythinkso,1989 Tiananmen Square protests,201906022028,900003957
Ihardlythinkso,1989 Tiananmen Square protests,201906022022,900003402
Ihardlythinkso,1989 Tiananmen Square protests,201906022020,900003196
Ihardlythinkso,1989 Tiananmen Square protests,201906022018,900002991
Ihardlythinkso,1989 Tiananmen Square protests,201906022017,900002804
Ihardlythinkso,1989 Tiananmen Square protests,201906022014,900002528
Wallacoloo,1989 Tiananmen Square protests,201906021801,899984913
Havsjö,1989 Tiananmen Square protests,201906021228,899946468
Havsjö,1989 Tiananmen Square protests,201906021222,899945935
Susmuffin,1989 Tiananmen Square protests,201906021031,899936349
Susmuffin,1989 Tiananmen Square protests,201906021028,899936067
BabelStone,1989 Tiananmen Square protests,201906020953,899933096
Praemonitus,1989 Tiananmen Square protests,201906011721,899827239
RMCD bot,1989 Tiananmen Square protests,201906011415,899806555
Jonathunder,1989 Tiananmen Square protests,201905312206,899722330
ReyHahn,1989 Tiananmen Square protests,201905302032,899554895
Javert2113,1989 Tiananmen Square protests,201905282340,899274710
Javert2113,1989 Tiananmen Square protests,201905282330,899273847
El C,1989 Tiananmen Square protests,201905280453,899148201
El C,1989 Tiananmen Square protests,201905280452,899148171
El C,1989 Tiananmen Square protests,201905280451,899148083
2605:e000:1303:4e96:5567:6487:b514:c6de,1989 Tiananmen Square protests,201905280450,899148048
118.201.50.146,1989 Tiananmen Square protests,201905280445,899147628
118.201.50.146,1989 Tiananmen Square protests,201905280443,899147493
Torntissuebox,1989 Tiananmen Square protests,201905280439,899147203
Imaskar,1989 Tiananmen Square protests,201905271544,899052027
2607:fcc8:a0ce:ba00:a952:a2ce:9191:bf1f,1989 Tiananmen Square protests,201905270908,899009838
46.26.130.160,1989 Tiananmen Square protests,201905262101,898931629
EmperorAzazel,1989 Tiananmen Square protests,201905262035,898928045
El C,1989 Tiananmen Square protests,201905252330,898792111
213.233.149.11,1989 Tiananmen Square protests,201905252329,898792067
LynxTufts,1989 Tiananmen Square protests,201905241642,898594721
216.162.20.193,1989 Tiananmen Square protests,201905241404,898576494
El C,1989 Tiananmen Square protests,201905240445,898525144
JJMC89,1989 Tiananmen Square protests,201905240411,898522457
Materialscientist,1989 Tiananmen Square protests,201905240356,898520909
Maxfullhigh,1989 Tiananmen Square protests,201905240353,898520648
203.186.92.27,1989 Tiananmen Square protests,201905240351,898520545
MusikBot,1989 Tiananmen Square protests,201905231640,898446579
Jogarz1921,1989 Tiananmen Square protests,201905222237,898342472
ClueBot NG,1989 Tiananmen Square protests,201905221301,898260889
Happychickeman,1989 Tiananmen Square protests,201905221301,898260873
Trappist the monk,1989 Tiananmen Square protests,201905191416,897804955
Koavf,1989 Tiananmen Square protests,201905190639,897763341
Colipon,1989 Tiananmen Square protests,201905162012,897404607
CAN-YEG-MAN,1989 Tiananmen Square protests,201905151940,897249891
CAN-YEG-MAN,1989 Tiananmen Square protests,201905151844,897242955
Rkjon,1989 Tiananmen Square protests,201905120720,896689174
Colipon,1989 Tiananmen Square protests,201905120351,896671371
YouTable,1989 Tiananmen Square protests,201905112143,896634347
Narky Blert,1989 Tiananmen Square protests,201905111103,896564505
AManWithNoPlan,1989 Tiananmen Square protests,201905092012,896336399
Deepfriedokra,1989 Tiananmen Square protests,201905091533,896299487
Deepfriedokra,1989 Tiananmen Square protests,201905091533,896299470
Chewings72,1989 Tiananmen Square protests,201905091239,896276175
77.251.174.211,1989 Tiananmen Square protests,201905091138,896269824
Speedyplane2247-M,1989 Tiananmen Square protests,201905091102,896266587
CLCStudent,1989 Tiananmen Square protests,201905081356,896131034
89.197.68.205,1989 Tiananmen Square protests,201905081348,896129987
MoofEMP,1989 Tiananmen Square protests,201905080205,896040067
El C,1989 Tiananmen Square protests,201905080003,896023180
173.153.148.121,1989 Tiananmen Square protests,201905080002,896023090
157.131.93.12,1989 Tiananmen Square protests,201905072315,896018687
Oofta,1989 Tiananmen Square protests,201905072259,896017056
Colipon,1989 Tiananmen Square protests,201905072138,896008475
74.139.102.34,1989 Tiananmen Square protests,201905071936,895993529
Markhannelly,1989 Tiananmen Square protests,201905070102,895873345
Bruhmoment42069,1989 Tiananmen Square protests,201905070055,895872504
Colipon,1989 Tiananmen Square protests,201905062348,895864611
Colipon,1989 Tiananmen Square protests,201905062338,895863631
Colipon,1989 Tiananmen Square protests,201905061808,895819793
Path slopu,1989 Tiananmen Square protests,201905061639,895806354
Bruh12564,1989 Tiananmen Square protests,201905061637,895806080
Colipon,1989 Tiananmen Square protests,201905060127,895711221
Colipon,1989 Tiananmen Square protests,201905060126,895711032
Colipon,1989 Tiananmen Square protests,201905060104,895708132
Colipon,1989 Tiananmen Square protests,201905052239,895688703
FrescoBot,1989 Tiananmen Square protests,201905052035,895671261
Colipon,1989 Tiananmen Square protests,201905051948,895665127
Colipon,1989 Tiananmen Square protests,201905051935,895663258
Colipon,1989 Tiananmen Square protests,201905051928,895662437
Colipon,1989 Tiananmen Square protests,201905051915,895660699
Colipon,1989 Tiananmen Square protests,201905051846,895656551
Colipon,1989 Tiananmen Square protests,201905051834,895654655
Colipon,1989 Tiananmen Square protests,201905051820,895652608
Deor,1989 Tiananmen Square protests,201905051645,895638202
2601:145:600:4240:8503:93f3:49:752b,1989 Tiananmen Square protests,201905051624,895635506
Richard-of-Earth,1989 Tiananmen Square protests,201905050720,895578729
Colipon,1989 Tiananmen Square protests,201905050454,895566910
Colipon,1989 Tiananmen Square protests,201905050446,895566098
Colipon,1989 Tiananmen Square protests,201905050442,895565775
Colipon,1989 Tiananmen Square protests,201905050436,895565235
Colipon,1989 Tiananmen Square protests,201905050322,895558886
Colipon,1989 Tiananmen Square protests,201905050316,895558408
Colipon,1989 Tiananmen Square protests,201905040228,895412282
