source,target,timestamp,id
66.154.176.39,1989 Tiananmen Square protests,201912181649,931389269
InternetArchiveBot,1989 Tiananmen Square protests,201912172135,931247264
Jusdafax,1989 Tiananmen Square protests,201912171736,931213754
BananaX2NUTscholar,1989 Tiananmen Square protests,201912171735,931213614
Gog the Mild,1989 Tiananmen Square protests,201912141402,930725944
Quindog,1989 Tiananmen Square protests,201912101708,930161821
Quindog,1989 Tiananmen Square protests,201912101707,930161711
Citation bot,1989 Tiananmen Square protests,201912082026,929875788
ClueBot NG,1989 Tiananmen Square protests,201912050313,929330257
Thegamingkinh,1989 Tiananmen Square protests,201912050313,929330230
Havsjö,1989 Tiananmen Square protests,201912041639,929254087
216.56.20.114,1989 Tiananmen Square protests,201912041630,929252784
LynxTufts,1989 Tiananmen Square protests,201912041356,929234208
Wcam,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004141233,59162457
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004131354,59147273
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004111353,59114193
Kixean777,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004110848,59108384
InternetArchiveBot,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004070634,59032436
AlexLeeCN,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060928,59015888
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060925,59015829
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060923,59015798
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060922,59015772
AlexLeeCN,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060907,59015447
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060905,59015424
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060901,59015322
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060826,59014660
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060816,59014453
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060812,59014361
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060802,59014209
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060752,59014035
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060740,59013795
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060737,59013747
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060734,59013664
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060722,59013391
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060720,59013365
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060715,59013257
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060711,59013148
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060705,59013018
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060658,59012850
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060657,59012822
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060646,59012563
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041846,58984497
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041843,58984465
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041834,58984388
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041827,58984339
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041825,58984323
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041733,58983942
雷电剑雨,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003281228,58849064
Peter-bomb king,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003230833,58767052
Peter-bomb king,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003230802,58766621
Techyan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170804,58669952
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170804,58669945
Techyan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170735,58669524
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170710,58669148
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170708,58669124
AlexLeeCN,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170150,58664875
Wjabc1996bingnan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003161858,58662879
Techyan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003161550,58660239
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003161416,58658233
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003161414,58658210
Wjabc1996bingnan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003101735,58557002
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020656,58423570
Shizhao,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020400,58421445
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020334,58421123
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020330,58421064
Wjabc1996bingnan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020250,58420669
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002290218,58381953
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002290217,58381930
D7CY689,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002190021,58220906
D7CY689,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002182332,58220696
InternetArchiveBot,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002181607,58217844
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002131347,58138884
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002131339,58138767
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002131336,58138717
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002071100,58031942
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002071057,58031916
420peace,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002050950,58001971
アハちゃん,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002031316,57975789
朴益顺安,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001271146,57873120
InternetArchiveBot,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001241810,57838938
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190657,57760278
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190629,57760027
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190614,57759828
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190610,57759780
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190605,57759702
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190558,57759614
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190550,57759521
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190549,57759514
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190548,57759504
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190545,57759464
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190541,57759427
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190538,57759398
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190529,57759304
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190524,57759255
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190515,57759151
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190512,57759122
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190510,57759099
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190505,57759051
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190502,57759017
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190459,57758976
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190457,57758950
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190453,57758916
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190451,57758885
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190442,57758797
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190435,57758713
乘龙观音,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001190431,57758665
Jyxyl9,“六四事件”的版本历史 - 维基百科，自由的百科全书,202001100735,57635777
Njzjz,“六四事件”的版本历史 - 维基百科，自由的百科全书,201912272235,57459047
InternetArchiveBot,“六四事件”的版本历史 - 维基百科，自由的百科全书,201912250322,57396175
No1lovesu,“六四事件”的版本历史 - 维基百科，自由的百科全书,201912191831,57327277
No1lovesu,“六四事件”的版本历史 - 维基百科，自由的百科全书,201912191825,57327252
Aronlee90,“六四事件”的版本历史 - 维基百科，自由的百科全书,201912180834,57307142
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,201912151943,57273639
BabelStone,Tad (given name),202004150015,951004296
BabelStone,Mount Kailash,202004141711,950939805
BabelStone,Mathematical Alphanumeric Symbols,202004140846,950873497
BabelStone,List of radicals in Unicode,202004131643,950747333
BabelStone,List of radicals in Unicode,202004131640,950746812
BabelStone,List of radicals in Unicode,202004131636,950746408
BabelStone,ISO 3166-1,202004112111,950392217
BabelStone,List of pagodas in Beijing,202004111533,950339757
BabelStone,List of most expensive books and manuscripts,202004110753,950288391
BabelStone,The Whole Country is Red,202004101330,950149552
BabelStone,Template:Unicode chart Yezidi,202004101107,950132560
BabelStone,User talk:Aprilian Reyvan,202004092348,950050368
BabelStone,Lydian language,202004092343,950049691
BabelStone,List of pagodas in Beijing,202004081032,949756433
BabelStone,List of pagodas in Beijing,202004081014,949754831
BabelStone,Xianyong era,000,949753310
BabelStone,List of pagodas in Beijing,202004080932,949750722
BabelStone,ISO 3103,202004072111,949673650
BabelStone,List of pagodas in Beijing,202004071002,949583978
BabelStone,List of pagodas in Beijing,202004070853,949577102
BabelStone,Maghas,202004062336,949521476
BabelStone,"St Catherine's Hill, Surrey",202004061035,949415657
BabelStone,Unicode,202004060732,949397514
BabelStone,Copyright symbol,202004060727,949397058
BabelStone,Mariam (disambiguation),202004052120,949329804
BabelStone,Mark Davis (Unicode),202004050035,949165424
BabelStone,ISO/IEC JTC 1/SC 2,202004032136,948946535
BabelStone,"St Catherine's Hill, Surrey",202004031356,948866535
BabelStone,Chang Dai-chien,202004030855,948837303
BabelStone,Template:Emoji (Unicode block),202004030023,948781863
BabelStone,The quick brown fox jumps over the lazy dog,202004011052,948498048
BabelStone,List of Bronze Age hoards in Great Britain,202003311852,948381080
BabelStone,Plane (Unicode),202003302355,948249301
BabelStone,Plane (Unicode),202003302354,948249170
BabelStone,Plane (Unicode),202003302352,948249002
BabelStone,Plane (Unicode),202003302351,948248902
BabelStone,Wikipedia:Categories for discussion/Log/2020 March 28,202003301354,948162565
BabelStone,ISO basic Latin alphabet,202003290921,947944926
BabelStone,ISO basic Latin alphabet,202003290920,947944850
BabelStone,Wikipedia:Categories for discussion/Log/2020 March 28,202003282256,947865550
BabelStone,List of CJK Unified Ideographs Extension B (Part 1 of 7),202003281022,947767886
BabelStone,Specials (Unicode block),202003241002,947104769
BabelStone,Unicode alias names and abbreviations,202003241001,947104672
BabelStone,Talk:Unicode alias names and abbreviations,202003241000,947104487
BabelStone,User talk:BabelStone,202003240957,947104300
BabelStone,User talk:BabelStone,202003240041,947053847
BabelStone,Unicode alias names and abbreviations,202003240037,947053456
BabelStone,Talk:Unicode alias names and abbreviations,202003240036,947053230
BabelStone,User talk:BabelStone,202003230008,946885253
BabelStone,Talk:Unicode alias names and abbreviations,202003212320,946713800
BabelStone,Father Ted,202003202342,946560887
BabelStone,Father Ted,202003200919,946462699
BabelStone,Unicode subscripts and superscripts,202003181333,946159152
BabelStone,List of Latin letters by shape,202003181239,946154032
BabelStone,List of Latin-script letters,202003172309,946080532
BabelStone,List of Latin-script letters,202003172307,946080292
BabelStone,CJK Unified Ideographs,202003170954,945982949
BabelStone,CJK Unified Ideographs,202003170943,945982046
BabelStone,Latin script in Unicode,202003162210,945911536
BabelStone,Arabic script in Unicode,202003162206,945910931
BabelStone,Talk:Latin script in Unicode,202003162158,945909749
BabelStone,List of Latin letters by shape,202003162155,945909354
BabelStone,Latin script in Unicode,202003162152,945908892
BabelStone,Latin script in Unicode,202003162047,945899769
BabelStone,Latin script in Unicode,202003162036,945898429
BabelStone,Latin script in Unicode,202003162034,945898114
BabelStone,Talk:Latin script in Unicode,202003162004,945893128
BabelStone,Latin script in Unicode,202003161958,945892278
BabelStone,List of Latin letters by shape,202003161956,945891971
BabelStone,Lisu (Unicode block),202003161047,945823557
BabelStone,Namazu (Japanese mythology),202003121648,945230165
BabelStone,User:BabelStone/vector.css,202003121036,945187924
BabelStone,Talk:Enclosed Alphanumerics,202003112127,945109006
BabelStone,𰻞,000,945108181
BabelStone,𰻝,000,945108157
BabelStone,Biangbiang noodles,202003112118,945107732
BabelStone,𱁬,000,945107538
BabelStone,Taito (kanji),202003112114,945107252
BabelStone,Taito (kanji),202003111845,945085816
BabelStone,Taito (kanji),202003111623,945065176
BabelStone,Biangbiang noodles,202003111620,945064831
BabelStone,Biangbiang noodles,202003111617,945064413
BabelStone,Tangut Components,202003111544,945059418
BabelStone,Khwarezmian language,202003111539,945058577
BabelStone,Dives Akuru (Unicode block),202003111538,945058369
BabelStone,Yezidi (Unicode block),202003111536,945058067
BabelStone,Symbols for Legacy Computing (Unicode block),000,945057551
BabelStone,Symbols for Legacy Computing,202003111531,945057488
BabelStone,Tangut Supplement (Unicode block),000,945056539
BabelStone,Lisu Supplement (Unicode block),000,945056417
BabelStone,Lisu (Unicode block),202003111522,945056294
BabelStone,Lisu Supplement,202003111521,945056172
BabelStone,Kurdish alphabets,202003111517,945055662
BabelStone,Yezidi (Unicode block),202003111514,945055329
BabelStone,Dives Akuru (Unicode block),202003111510,945054886
BabelStone,Dhives Akuru,202003111509,945054745
BabelStone,Chorasmian (Unicode block),202003111503,945053885
BabelStone,Dhives Akuru,202003111448,945051643
BabelStone,Khitan small script,202003111445,945051279
BabelStone,畢可思,202001100024,57631665
BabelStone,宁夏回族自治区博物馆,201912101830,57206389
BabelStone,統一碼聯盟,201912061453,57155893
BabelStone,Unicode字符列表,201912061453,57155890
BabelStone,Unicode,201912061452,57155879
BabelStone,回鹘可汗列表,201909241115,56219546
BabelStone,回鹘可汗列表,201909232002,56212668
BabelStone,回鹘可汗列表,201909231753,56212200
BabelStone,契丹文,201905161151,54439430
BabelStone,俺答汗,201901291713,52990902
BabelStone,吾守尔·斯拉木,201901162305,52818971
BabelStone,魏安,201901010118,52602049
BabelStone,吾守尔·斯拉木,201810010108,51476697
BabelStone,宋玉,201804011241,48931284
BabelStone,吴淦,201712262343,47539768
BabelStone,内蒙古全国重点文物保护单位列表,201710121528,46544222
BabelStone,鉝,201612031216,42344853
BabelStone,Wikipedia:Unicode扩展汉字,201611042328,42047819
BabelStone,胡桃,201609132248,41483019
BabelStone,维亚切斯拉夫·彼得洛维奇·扎伊采夫,201609041746,41384470
BabelStone,拜寺口双塔,201609041123,41367862
BabelStone,宏佛塔,201609041121,41367813
BabelStone,承天寺塔,201609041118,41367735
BabelStone,一百零八塔,201609041116,41367685
BabelStone,承天寺塔,201609030738,41350522
BabelStone,维亚切斯拉夫·彼得洛维奇·扎伊采夫,201604132158,39771195
BabelStone,维亚切斯拉夫·彼得洛维奇·扎伊采夫,201604132139,39771170
BabelStone,西夏文,201604101026,39661948
BabelStone,郭黁,201603251616,39506213
BabelStone,克氏鿕,201508292121,37028410
BabelStone,User:BabelStone/vector.css,201508292118,37028397
BabelStone,姚广孝墓塔,201508181156,36880020
BabelStone,万松老人塔,201506261204,36101710
BabelStone,Wikipedia:Unicode扩展汉字,201506261124,36101338
BabelStone,会同四译馆,201502232144,34418310
BabelStone,华夷译语,201502232143,34418308
BabelStone,女真文,201502232142,34418301
BabelStone,女真語,201502232140,34418292
BabelStone,魏安,201410051534,32880119
BabelStone,清格爾泰,201402241836,30355335
BabelStone,三国演义,201402052242,30076690
BabelStone,乌拉特后旗,201401190956,29897197
BabelStone,魏安,201401142008,29849255
BabelStone,禿髮傉檀,201304111422,26154041
BabelStone,西夏文,201304111419,26153983
BabelStone,西夏,201304111406,26153815
BabelStone,西夏语,201304111404,26153787
BabelStone,西夏文,201304111403,26153774
BabelStone,冰島陰莖博物館,201301052136,24403333
BabelStone,Category:冰島博物館,201301052010,24402994
BabelStone,冰島陰莖博物館,201301052009,24402989
BabelStone,冰島陰莖博物館,201301052007,24402984
BabelStone,魏安,201212051306,23963235
BabelStone,将苑,201211141339,23691167
BabelStone,居庸关云台,201210281416,23477757
BabelStone,迦楼罗,201210281158,23476169
BabelStone,荒川慎太郎,201210232000,23417535
BabelStone,西夏文,201204201243,20828091
BabelStone,卜士礼,201111080052,18274472
BabelStone,燕子矶,201110080906,17974449
BabelStone,西湖博物馆,201110080830,17974072
BabelStone,锅包肉,201110070809,17962313
BabelStone,何炅,201110070800,17962258
BabelStone,刘熙载,201110070019,17959216
BabelStone,马兰 (黄梅戏演员),201109251702,17852217
BabelStone,王处直,201109140116,17741852
BabelStone,半山遺址,201109132358,17741535
BabelStone,半山遺址,201109132352,17741504
BabelStone,毛主席像章,201108290024,17554745
BabelStone,居庸关云台,201108260058,17521651
BabelStone,女史箴图,201008101944,13997696
BabelStone,夏末帝,201005241948,13234670
BabelStone,李德明,201005172316,13167562
BabelStone,照那斯图,201004301816,13014033
BabelStone,满文转写方案,200912171214,11860170
BabelStone,魯成公,200908151313,10888332
Ifnord,User talk:2601:244:180:2AD0:B4E0:A9DD:9C0D:2F6E,202004142111,950977998
Ifnord,History of baseball in the United States,202004142111,950977992
Ifnord,User talk:Kolopow,202004142004,950967085
Ifnord,Gunnie Moberg,202004142004,950967065
Ifnord,User talk:2601:446:4301:5740:AD9E:3D55:F11F:5C5C,202004142003,950966947
Ifnord,North African campaign,202004142003,950966935
Ifnord,User talk:Etoid Nibba,202004142002,950966848
Ifnord,Scarlet fever,202004142000,950966507
Ifnord,User talk:Etoid Nibba,202004142000,950966441
Ifnord,Eternals (comics),202004142000,950966423
Ifnord,User talk:71.9.177.136,202004141957,950966011
Ifnord,Luffa,202004141957,950966001
Ifnord,User talk:Vishal dahale74,202004141757,950947346
Ifnord,You (Time Person of the Year),202004141757,950947339
Ifnord,User talk:72.94.157.41,202004141752,950946562
Ifnord,User talk:72.94.157.41,202004141751,950946472
Ifnord,World Heritage Site,202004141751,950946459
Ifnord,User talk:2607:FEA8:3DE0:1B8E:7911:BB7A:5D51:E831,202004141748,950945937
Ifnord,User talk:Bdj8888,202004141746,950945593
Ifnord,Manuel Lanzini,202004141746,950945589
Ifnord,User talk:2600:6C48:7D00:1CBF:D0DD:100C:A0C5:6C2F,202004141746,950945535
Ifnord,Talk:Bikroy.com,202004141743,950945003
Ifnord,Bikroy.com,202004141741,950944766
Ifnord,User talk:2600:6C48:7D00:1CBF:D0DD:100C:A0C5:6C2F,202004141738,950944156
Ifnord,Freedom of movement under United States law,202004141738,950944115
Ifnord,User talk:2604:3D08:4C81:A900:C599:9DA9:C4B3:8ADB,202004141731,950942902
Ifnord,User talk:24.224.201.25,202004141729,950942674
Ifnord,User talk:Raykennedy1998,202004141728,950942482
Ifnord,Trash-talk,202004141728,950942472
Ifnord,User talk:2804:7F2:2880:CC87:284C:562F:355D:7EC,202004141728,950942406
Ifnord,User talk:2804:7F2:2880:CC87:284C:562F:355D:7EC,202004141727,950942333
Ifnord,World Digital Library,202004141727,950942305
Ifnord,User talk:DittyReacts,202004141727,950942247
Ifnord,User talk:2804:7F2:2880:CC87:284C:562F:355D:7EC,202004141725,950941921
Ifnord,World Digital Library,202004141725,950941894
Ifnord,User talk:DrWillow,202004141722,950941511
Ifnord,Talk:Douglas V. Mastriano,202004141718,950940882
Ifnord,Douglas V. Mastriano,202004141716,950940508
Ifnord,User talk:Iowamommygf,202004141715,950940392
Ifnord,All Dogs Go to Heaven,202004141715,950940383
Ifnord,Rhoden (surname),202004141456,950918650
Ifnord,User talk:Jeff123456789Jeff,202004141454,950918418
Ifnord,Knuckles the Echidna,202004141454,950918398
Ifnord,User talk:2605:6001:E885:DD00:4D70:F614:216D:9163,202004141452,950917986
Ifnord,Hertzsprung–Russell diagram,202004141452,950917976
Ifnord,User talk:Kendra3114,202004141451,950917933
Ifnord,Somali Civil War,202004141451,950917931
Ifnord,User talk:86.1.10.55,202004141450,950917778
Ifnord,Scottish surnames,202004141450,950917741
Ifnord,User talk:Real Rick Sanchez,202004141447,950917255
Ifnord,Rick Sanchez,202004141447,950917233
Ifnord,User talk:2409:4060:21B:2E56:69C8:B151:EBC4:AF52,202004141447,950917165
Ifnord,Drishyam,202004141447,950917132
Ifnord,User talk:Millionman333,202004141445,950916925
Ifnord,Saffron,202004141445,950916922
Ifnord,User talk:Phsilvaa10,202004141442,950916462
Ifnord,Sociedade Esportiva Palmeiras,202004141442,950916420
Ifnord,User talk:Eatyourcheeks,202004141440,950916152
Ifnord,User talk:Eatyourcheeks,202004141440,950916094
Ifnord,Built environment,202004141440,950916080
Ifnord,User talk:12.45.65.98,202004141440,950916022
Ifnord,Dolph Ziggler,202004141439,950916009
Ifnord,Wikipedia:Administrator intervention against vandalism,202004141438,950915777
Ifnord,User talk:2601:243:C600:19D0:4515:11FA:538A:6D3D,202004141437,950915671
Ifnord,Jacksonian democracy,202004141437,950915655
Ifnord,User talk:2601:243:C600:19D0:4515:11FA:538A:6D3D,202004141437,950915602
Ifnord,User talk:2601:243:C600:19D0:4515:11FA:538A:6D3D,202004141437,950915557
