user,article,timestamp,id
Quindog,1989 Tiananmen Square protests,201912101708,930161821
Quindog,1989 Tiananmen Square protests,201912101707,930161711
Citation bot,1989 Tiananmen Square protests,201912082026,929875788
ClueBot NG,1989 Tiananmen Square protests,201912050313,929330257
Thegamingkinh,1989 Tiananmen Square protests,201912050313,929330230
Havsjö,1989 Tiananmen Square protests,201912041639,929254087
216.56.20.114,1989 Tiananmen Square protests,201912041630,929252784
LynxTufts,1989 Tiananmen Square protests,201912041356,929234208
88.98.92.69,1989 Tiananmen Square protests,201912041349,929233478
AmateurEditor,1989 Tiananmen Square protests,201912040520,929185242
Dimadick,1989 Tiananmen Square protests,201912031144,929060187
212.139.32.46,1989 Tiananmen Square protests,201912031130,929059063
El C,1989 Tiananmen Square protests,201912022029,928966154
209.124.167.206,1989 Tiananmen Square protests,201912022029,928966076
159.61.192.10,1989 Tiananmen Square protests,201912021820,928949498
165.166.63.70,1989 Tiananmen Square protests,201912021813,928948439
Bsherr,1989 Tiananmen Square protests,201912012218,928826160
Gog the Mild,1989 Tiananmen Square protests,201912011226,928753735
AmateurEditor,1989 Tiananmen Square protests,201911270618,928161548
FlightTime,1989 Tiananmen Square protests,201911252045,927949534
2607:9880:2f38:41:4d89:c93d:2e79:15f5,1989 Tiananmen Square protests,201911252045,927949456
2607:9880:2f38:41:4d89:c93d:2e79:15f5,1989 Tiananmen Square protests,201911252044,927949320
Raspberry144mb,1989 Tiananmen Square protests,201911251614,927914222
JustinMatrose,1989 Tiananmen Square protests,201911251612,927913859
ClueBot NG,1989 Tiananmen Square protests,201911251610,927913578
JustinMatrose,1989 Tiananmen Square protests,201911251610,927913566
DumbBOT,1989 Tiananmen Square protests,201911250139,927828857
Bobbychan193,1989 Tiananmen Square protests,201911200515,927076745
Tbhotch,1989 Tiananmen Square protests,201911190504,926907044
Johnuniq,1989 Tiananmen Square protests,201911172249,926666405
FlightTime Phone,1989 Tiananmen Square protests,201911172136,926657257
2601:647:4f00:3cb0:6ce2:a366:c9f0:f00d,1989 Tiananmen Square protests,201911172127,926656219
El C,1989 Tiananmen Square protests,201911172126,926656144
2601:647:4f00:3cb0:6ce2:a366:c9f0:f00d,1989 Tiananmen Square protests,201911172126,926656106
FlightTime Phone,1989 Tiananmen Square protests,201911171805,926630234
2a02:c7f:c206:e400:e5d0:3fd9:80f2:9704,1989 Tiananmen Square protests,201911171804,926630061
2a02:c7f:c206:e400:e5d0:3fd9:80f2:9704,1989 Tiananmen Square protests,201911171803,926629887
I'm not perfect but I'm almost,1989 Tiananmen Square protests,201911122105,925870086
2600:387:0:803::62,1989 Tiananmen Square protests,201911122057,925868960
ClueBot NG,1989 Tiananmen Square protests,201911121644,925835445
NotAChineseBot,1989 Tiananmen Square protests,201911121644,925835424
HaeB,1989 Tiananmen Square protests,201911111331,925653513
2600:1004:b045:b201:0:3a:bf31:a301,1989 Tiananmen Square protests,201911111322,925652584
2600:1004:b045:b201:0:3a:bf31:a301,1989 Tiananmen Square protests,201911111318,925652248
DumbBOT,1989 Tiananmen Square protests,201911090139,925282357
Sun Creator,1989 Tiananmen Square protests,201911080034,925124894
Monkbot,1989 Tiananmen Square protests,201911050602,924668089
Amigao,1989 Tiananmen Square protests,201911030350,924322089
Rich Farmbrough,1989 Tiananmen Square protests,201910312041,923950528
Rich Farmbrough,1989 Tiananmen Square protests,201910312039,923950323
Rich Farmbrough,1989 Tiananmen Square protests,201910312039,923950207
Rich Farmbrough,1989 Tiananmen Square protests,201910312036,923949933
Rich Farmbrough,1989 Tiananmen Square protests,201910312034,923949561
KingSkyLord,1989 Tiananmen Square protests,201910310240,923837127
Voice of Clam,1989 Tiananmen Square protests,201910231842,922696557
PaulinSaudi,1989 Tiananmen Square protests,201910181242,921870028
PaulinSaudi,1989 Tiananmen Square protests,201910181239,921869686
PaulinSaudi,1989 Tiananmen Square protests,201910181235,921869219
PaulinSaudi,1989 Tiananmen Square protests,201910181233,921868953
PaulinSaudi,1989 Tiananmen Square protests,201910181228,921868478
PaulinSaudi,1989 Tiananmen Square protests,201910111048,920706607
PaulinSaudi,1989 Tiananmen Square protests,201910111040,920705949
Popcornfud,1989 Tiananmen Square protests,201910101140,920534273
ModishShrink,1989 Tiananmen Square protests,201910082052,920294026
Havsjö,1989 Tiananmen Square protests,201910070907,920034748
Tacoblimpfan,1989 Tiananmen Square protests,201910011403,919036704
Cratophonos,1989 Tiananmen Square protests,201909301854,918886526
Cratophonos,1989 Tiananmen Square protests,201909301840,918883270
Cratophonos,1989 Tiananmen Square protests,201909301738,918870946
Wei4Green,1989 Tiananmen Square protests,201909270354,918121728
Havsjö,1989 Tiananmen Square protests,201909261126,917975051
Whiteghost.ink,1989 Tiananmen Square protests,201909260252,917913636
Whiteghost.ink,1989 Tiananmen Square protests,201909260248,917913105
Whiteghost.ink,1989 Tiananmen Square protests,201909260212,917908138
Marnie Hawes,1989 Tiananmen Square protests,201909221732,917186911
Clarityfiend,1989 Tiananmen Square protests,201909131959,915527836
Buffs,1989 Tiananmen Square protests,201909131918,915522141
BrownHairedGirl,1989 Tiananmen Square protests,201909131813,915513470
RL0919,1989 Tiananmen Square protests,201909110219,915074200
Bsherr,1989 Tiananmen Square protests,201909061753,914333105
ImageRemovalBot,1989 Tiananmen Square protests,201909060056,914232710
DGG,1989 Tiananmen Square protests,201908300936,913164478
InternetArchiveBot,1989 Tiananmen Square protests,201908270045,912651737
The Account 1,1989 Tiananmen Square protests,201908260854,912540211
ParadiseDesertOasis8888,1989 Tiananmen Square protests,201908250724,912389844
The Account 1,1989 Tiananmen Square protests,201908212142,911898054
MetaClaudia,1989 Tiananmen Square protests,201908210313,911779842
Chrisbao8325,1989 Tiananmen Square protests,201908210119,911770036
Chrisbao8325,1989 Tiananmen Square protests,201908210117,911769888
Chrisbao8325,1989 Tiananmen Square protests,201908210106,911769003
AzfarShams,1989 Tiananmen Square protests,201908191506,911541522
RMCD bot,1989 Tiananmen Square protests,201908160219,911023219
嘉傑,1989 Tiananmen Square protests,201908160215,911022857
嘉傑,1989 Tiananmen Square protests,201908160200,911021394
FlightTime,1989 Tiananmen Square protests,201908151730,910961530
FlightTime,1989 Tiananmen Square protests,201908151726,910961123
Mangokeylime,1989 Tiananmen Square protests,201908151719,910960229
Agamemnus,1989 Tiananmen Square protests,201908151144,910920906
RMCD bot,1989 Tiananmen Square protests,201908140916,910767742
Havsjö,1989 Tiananmen Square protests,201908122036,910546312
Havsjö,1989 Tiananmen Square protests,201908122035,910546187
Zozz747,1989 Tiananmen Square protests,201908120446,910449715
PVQZ,Hong Kong,202004190720,951852922
MarkH21,Hong Kong,202004190716,951852498
PVQZ,Hong Kong,202004190656,951850514
Wolf.KT,Hong Kong,202004181813,951753063
OAbot,Hong Kong,202004150044,951008122
AnomieBOT,Hong Kong,202004141220,950896491
Lentower,Hong Kong,202004141117,950888970
Lentower,Hong Kong,202004141115,950888792
Deipnosophista,Hong Kong,202004130855,950676854
MarkH21,Hong Kong,202004091542,949972072
Sir Aman Gulati,Hong Kong,202004091403,949959290
Sir Aman Gulati,Hong Kong,202004091402,949959095
Sir Aman Gulati,Hong Kong,202004091359,949958775
Felixishim,Hong Kong,202004091153,949945337
MarkH21,Hong Kong,202004090603,949911442
Taekhosong,Hong Kong,202004090515,949906031
Knight of Gloucestershire,Hong Kong,202004081320,949774037
Jackiechanbruceleekungfu,Hong Kong,202003291942,948027357
Jackiechanbruceleekungfu,Hong Kong,202003291429,947982360
Jackiechanbruceleekungfu,Hong Kong,202003290830,947939838
Kku,Hong Kong,202003260704,947428269
MarkH21,Hong Kong,202003250338,947239483
MrHistorianDude,Hong Kong,202003250315,947236895
MarkH21,Hong Kong,202003242029,947185770
Q. Northropi,Hong Kong,202003241047,947108636
HaeB,Hong Kong,202003230800,946935159
Feinoa,Hong Kong,202003212125,946700426
Knight of Gloucestershire,Hong Kong,202003211757,946673908
Feinoa,Hong Kong,202003201555,946503787
Sun8908,Hong Kong,202003201101,946471531
Interinter321,Hong Kong,202003191819,946364285
Feinoa,Hong Kong,202003191350,946326090
Geographyinitiative,Hong Kong,202003151247,945668541
MarkH21,Hong Kong,202003151032,945656020
BladeRunner2077,Hong Kong,202003150918,945650070
Bluesatellite,Hong Kong,202003141012,945494462
Bluesatellite,Hong Kong,202003141007,945494095
MarkH21,Hong Kong,202003140942,945491940
A smart brainy man,Hong Kong,202003111209,945031950
Feinoa,Hong Kong,202003060906,944196189
CaradhrasAiguo,Hong Kong,202003060022,944143177
MarkH21,Hong Kong,202003052335,944138038
CaradhrasAiguo,Hong Kong,202003051950,944110180
MarkH21,Hong Kong,202002210700,941884944
TravisGTAGamer,Hong Kong,202002210411,941868402
Rjensen,Hong Kong,202002201927,941799447
Peter1170,Hong Kong,202002191229,941578750
LivinAWestLife,Hong Kong,202002131048,940579402
Doanri,Hong Kong,202002112229,940331609
LegioV,Hong Kong,202002112137,940324781
ParadiseDesertOasis8888,Hong Kong,202002101922,940138496
Yeungkahchun,Hong Kong,202002080031,939680241
Lysimachi,Hong Kong,202002070256,939542326
Josqu,Hong Kong,202002051554,939294850
Horserice,Hong Kong,202002031858,939002487
KConWiki,Hong Kong,202002020338,938747387
Reenem,Hong Kong,202002011335,938635174
Dawnseeker2000,Hong Kong,202002010652,938603091
Ohconfucius,Hong Kong,202001311743,938513460
Ohconfucius,Hong Kong,202001311729,938511392
Ohconfucius,Hong Kong,202001311705,938508195
Interinter321,Hong Kong,202001241044,937336044
MarkH21,Hong Kong,202001240948,937331555
Yungeditor,Hong Kong,202001240929,937329974
Yungeditor,Hong Kong,202001240858,937326635
Yungeditor,Hong Kong,202001240846,937325690
Yungeditor,Hong Kong,202001240838,937324857
MarkH21,Hong Kong,202001220255,936964271
Citobun,Hong Kong,202001210740,936830104
Citobun,Hong Kong,202001210739,936830051
Citobun,Hong Kong,202001210736,936829763
Citobun,Hong Kong,202001210722,936828751
Citobun,Hong Kong,202001210719,936828476
Citobun,Hong Kong,202001210701,936827257
InternetArchiveBot,Hong Kong,202001161734,936093302
Kdm852,Hong Kong,202001152341,935980605
Metalduky54,Hong Kong,202001151226,935896215
Feinoa,Hong Kong,202001141445,935754479
Wrath X,Hong Kong,202001131840,935624071
Rjwilmsi,Hong Kong,202001130900,935557771
MarkH21,Hong Kong,202001120826,935393248
Alarjar,Hong Kong,202001120513,935375547
Alarjar,Hong Kong,202001120448,935372445
Maximajorian Viridio,Hong Kong,202001040157,933980564
Bender the Bot,Hong Kong,201912302207,933262408
InternetArchiveBot,Hong Kong,201912292311,933093073
Nicholas0,Hong Kong,201912242243,932307961
Nicholas0,Hong Kong,201912242230,932306900
Jargo Nautilus,Hong Kong,201912241712,932273450
Kiteinthewind,Hong Kong,201912241608,932265329
Jargo Nautilus,Hong Kong,201912240309,932195813
Kiteinthewind,Hong Kong,201912231828,932136942
Yungeditor,Hong Kong,201912201524,931692127
Wefk423,Hong Kong,201912171743,931214735
Peter Yeung,Hong Kong,201912170713,931149373
Peter Yeung,Hong Kong,201912170652,931147670
HeisenbergPinkman,Hong Kong,201912120307,930385496
Joeccho,Hong Kong,201912110006,930214815
Joeccho,Hong Kong,201912110002,930214354
Joeccho,Hong Kong,201912110002,930214287
Citation bot,Hong Kong,201912090710,929946701
Hari147,Hong Kong,201912061133,929527262
MrOllie,Hong Kong,201912041233,929226302
Gog the Mild,Hong Kong,201911302213,928671554
Feinoa,Hong Kong,201911301737,928637749
Interinter321,Hong Kong,201911301527,928622635
Peter1170,Hong Kong,201911301022,928595610
KingSkyLord,Hong Kong,201911281656,928367728
CO888,Hong Kong,201911242126,927797041
Interstellarity,Hong Kong,201911241940,927782571
MB,Hong Kong,201911240208,927678493
Alexanderlam128,Hong Kong,201911230657,927557200
Kdm852,Hong Kong,201911220355,927381775
PVQZ,Hong Kong,201911211950,927327276
SovanDara,Hong Kong,201911181234,926744273
Dogdsmv342d,Hong Kong,201911161634,926469614
YuriGagrin12,Hong Kong,201911151615,926323307
Ivanlm78,Hong Kong,201911151144,926293243
Ivanlm78,Hong Kong,201911151141,926293032
Ivanlm78,Hong Kong,201911151139,926292876
Ivanlm78,Hong Kong,201911151136,926292647
Ivanlm78,Hong Kong,201911151134,926292463
Ivanlm78,Hong Kong,201911151132,926292308
Sleath56,Hong Kong,201911110337,925600190
Ethanmayersweet,Hong Kong,201911110121,925584160
Sleath56,Hong Kong,201911101904,925532784
MB,Hong Kong,201911061918,924921857
Colonestarrice,Hong Kong,201911011939,924095681
Flyguy1020,Hong Kong,201911010721,924015769
Citobun,Hong Kong,201910291018,923564827
Ipodendtz,Hong Kong,201910291017,923564742
Ipodendtz,Hong Kong,201910291014,923564520
Citobun,Hong Kong,201910291012,923564404
Ipodendtz,Hong Kong,201910291011,923564314
ChrisWar666,Hong Kong,201910240231,922752319
ChrisWar666,Hong Kong,201910240013,922737877
Horserice,Hong Kong,201910230554,922609426
Bonthefox3,Hong Kong,201910211321,922331049
Bonthefox3,Hong Kong,201910211319,922330812
Kinglogic,Hong Kong,201910210447,922287304
Interinter321,Hong Kong,201910201602,922195777
Bonthefox3,Hong Kong,201910201454,922187492
Interinter321,Hong Kong,201910201155,922169241
Bonthefox3,Hong Kong,201910200745,922147172
KREOH,Hong Kong,201910170944,921698464
KREOH,Hong Kong,201910170942,921698339
Doseiai2,Hong Kong,201910170113,921655696
Doseiai2,Hong Kong,201910170112,921655601
Yeungkahchun,Hong Kong,201910101754,920585614
Horserice,Hong Kong,201910081726,920267852
Horserice,Hong Kong,201910072358,920153881
Horserice,Hong Kong,201910071954,920120918
Horserice,Hong Kong,201910071712,920095926
CaptainDaniel23,Hong Kong,201910071701,920094032
Horserice,Hong Kong,201910071015,920042076
Horserice,Hong Kong,201910070957,920040302
Roselle Charles,Hong Kong,201910070608,920015690
Roselle Charles,Hong Kong,201910070605,920015394
Roselle Charles,Hong Kong,201910070558,920014679
STSC,Hong Kong,201910061555,919910664
STSC,Hong Kong,201910061551,919910252
Sirlanz,Hong Kong,201910061506,919904349
DOR (HK),Hong Kong,201910061001,919872794
Sirlanz,Hong Kong,201910060523,919847272
Sirlanz,Hong Kong,201910060519,919846891
Sirlanz,Hong Kong,201910060517,919846655
Sirlanz,Hong Kong,201910060302,919833140
Sirlanz,Hong Kong,201910060259,919832834
Sirlanz,Hong Kong,201910060223,919828448
Horserice,Hong Kong,201910041744,919616712
Horserice,Hong Kong,201910041524,919594703
Feinoa,Hong Kong,201910040910,919542927
Horserice,Hong Kong,201910040120,919494864
Horserice,Hong Kong,201910040118,919494599
Bluesatellite,Hong Kong,201910040050,919491021
Bluesatellite,Hong Kong,201910040046,919490587
Bluesatellite,Hong Kong,201910040042,919490179
Horserice,Hong Kong,201910040035,919489397
Horserice,Hong Kong,201910040035,919489335
Interinter321,Hong Kong,201910031312,919384774
Peter1170,Hong Kong,201910022226,919292422
Horserice,Hong Kong,201910022224,919292155
Kiteinthewind,Hong Kong,201910021844,919262309
Kiteinthewind,Hong Kong,201910021844,919262238
Kiteinthewind,Hong Kong,201910021843,919262074
Kiteinthewind,Hong Kong,201910021842,919261906
Opera fera,Hong Kong,201910021242,919211295
Bluesatellite,Hong Kong,201910021224,919209086
Interinter321,Hong Kong,201910020919,919185127
Bluesatellite,Hong Kong,201910020436,919161065
Horserice,Hong Kong,201910020424,919159913
Horserice,Hong Kong,201910012212,919111456
Vanamonde93,Hong Kong,201910011940,919089169
Vanamonde93,Hong Kong,201910011940,919089152
142.55.0.14,Hong Kong,201910011924,919086522
38.140.15.75,Hong Kong,201910011900,919082637
38.140.15.75,Hong Kong,201910011859,919082394
MusikBot,Hong Kong,201910011640,919060473
嘉傑,Hong Kong,201910011630,919058901
Trappist the monk,Hong Kong,201909201041,916732974
Nexusyeh,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004171753,59217879
Megumisbs,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004171715,59217603
Megumisbs,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004171713,59217595
Megumisbs,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004171401,59215038
Shizhao,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004170148,59202649
Huanqiu,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004161137,59195199
Huanqiu,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004161135,59195170
Wcam,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004141233,59162457
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004131354,59147273
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004111353,59114193
Kixean777,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004110848,59108384
InternetArchiveBot,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004070634,59032436
AlexLeeCN,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060928,59015888
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060925,59015829
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060923,59015798
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060922,59015772
AlexLeeCN,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060907,59015447
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060905,59015424
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060901,59015322
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060826,59014660
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060816,59014453
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060812,59014361
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060802,59014209
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060752,59014035
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060740,59013795
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060737,59013747
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060734,59013664
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060722,59013391
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060720,59013365
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060715,59013257
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060711,59013148
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060705,59013018
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060658,59012850
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060657,59012822
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004060646,59012563
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041846,58984497
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041843,58984465
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041834,58984388
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041827,58984339
BladeRunner2077,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041825,58984323
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202004041733,58983942
雷电剑雨,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003281228,58849064
Peter-bomb king,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003230833,58767052
Peter-bomb king,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003230802,58766621
Techyan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170804,58669952
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170804,58669945
Techyan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170735,58669524
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170710,58669148
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170708,58669124
AlexLeeCN,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003170150,58664875
Wjabc1996bingnan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003161858,58662879
Techyan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003161550,58660239
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003161416,58658233
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003161414,58658210
Wjabc1996bingnan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003101735,58557002
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020656,58423570
Shizhao,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020400,58421445
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020334,58421123
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020330,58421064
Wjabc1996bingnan,“六四事件”的版本历史 - 维基百科，自由的百科全书,202003020250,58420669
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002290218,58381953
ZWH2020ZY,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002290217,58381930
D7CY689,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002190021,58220906
D7CY689,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002182332,58220696
InternetArchiveBot,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002181607,58217844
Natureindex,“六四事件”的版本历史 - 维基百科，自由的百科全书,202002131347,58138884
