source,target,timestamp,id,lang
HYH.124,zh1,2014-10-22 05:24:00,33044272,zh
HYH.124,zh1,2014-10-22 05:22:00,33044266,zh
Good afternoon,zh1,2014-10-20 09:18:00,33027484,zh
Huandy618,zh1,2014-10-19 14:59:00,33020940,zh
Huandy618,zh1,2014-10-19 14:51:00,33020836,zh
Jarodalien,zh1,2014-10-19 10:18:00,33017940,zh
KOKUYO,zh1,2014-10-18 18:28:00,33011499,zh
燃玉,zh1,2014-10-18 16:49:00,33010950,zh
燃玉,zh1,2014-10-18 16:40:00,33010842,zh
燃玉,zh1,2014-10-18 16:37:00,33010809,zh
燃玉,zh1,2014-10-18 16:34:00,33010791,zh
燃玉,zh1,2014-10-18 16:08:00,33010518,zh
张二维,zh1,2014-10-18 13:42:00,33008830,zh
张二维,zh1,2014-10-18 12:48:00,33008285,zh
白布飘扬,zh1,2014-10-18 08:15:00,33005641,zh
联合果君,zh1,2014-10-18 07:06:00,33004932,zh
420peace,zh1,2014-10-18 05:50:00,33004216,zh
Jarodalien,zh1,2014-10-17 00:18:00,32992639,zh
Jarodalien,zh1,2014-10-16 14:14:00,32989767,zh
UU,zh1,2014-10-12 17:32:00,32953060,zh
UU,zh1,2014-10-12 17:26:00,32953026,zh
Liaon98,zh1,2014-10-11 03:57:00,32934419,zh
Sinopitt,zh1,2014-10-10 20:28:00,32932223,zh
KOKUYO,zh1,2014-10-09 17:03:00,32922101,zh
KOKUYO,zh1,2014-10-09 16:21:00,32921821,zh
KOKUYO,zh1,2014-10-09 16:14:00,32921773,zh
KOKUYO,zh1,2014-10-09 15:53:00,32921632,zh
KOKUYO,zh1,2014-10-09 02:07:00,32914898,zh
KOKUYO,zh1,2014-10-09 01:47:00,32914756,zh
KOKUYO,zh1,2014-10-09 01:34:00,32914681,zh
KOKUYO,zh1,2014-10-09 01:29:00,32914649,zh
KOKUYO,zh1,2014-10-08 18:02:00,32912902,zh
KOKUYO,zh1,2014-10-08 17:47:00,32912815,zh
KOKUYO,zh1,2014-10-08 17:40:00,32912753,zh
KOKUYO,zh1,2014-10-08 17:10:00,32912499,zh
江,zh1,2014-10-08 01:38:00,32903983,zh
Hngt1996,zh1,2014-10-07 11:45:00,32899710,zh
Jacklamf1d14,zh1,2014-10-07 09:45:00,32898687,zh
Prosperity Horizons,zh1,2014-10-05 20:31:00,32881661,zh
Prosperity Horizons,zh1,2014-10-05 20:28:00,32881654,zh
UU,zh1,2014-10-04 08:22:00,32865150,zh
UU,zh1,2014-10-04 08:14:00,32865082,zh
UU,zh1,2014-10-04 08:12:00,32865062,zh
Jacklamf1d14,zh1,2014-10-02 14:00:00,32847786,zh
楊肇峰,zh1,2014-09-30 12:39:00,32826879,zh
LNDDYL,zh1,2014-09-28 04:44:00,32803824,zh
Pengyanan,zh1,2014-09-22 11:04:00,32753111,zh
Great Brightstar,zh1,2014-09-13 04:32:00,32639340,zh
Great Brightstar,zh1,2014-09-13 04:30:00,32639321,zh
KOKUYO,zh1,2014-09-01 22:42:00,32523785,zh
Berthe,zh1,2014-09-01 18:55:00,32523086,zh
Berthe,zh1,2014-09-01 18:52:00,32523070,zh
KOKUYO,zh1,2014-09-01 03:50:00,32514598,zh
KOKUYO,zh1,2014-08-29 17:40:00,32486992,zh
KOKUYO,zh1,2014-08-29 17:39:00,32486980,zh
KOKUYO,zh1,2014-08-29 17:33:00,32486935,zh
KOKUYO,zh1,2014-08-29 17:32:00,32486929,zh
地底深山,zh1,2014-08-29 16:59:00,32486703,zh
太子太保啦啦,zh1,2014-08-29 00:32:00,32476852,zh
Szechwan001,zh1,2014-08-28 05:14:00,32468047,zh
Ken2ken,zh1,2014-08-24 10:34:00,32383821,zh
Ken2ken,zh1,2014-08-24 10:23:00,32383726,zh
Ken2ken,zh1,2014-08-24 10:18:00,32383701,zh
地底深山,zh1,2014-08-24 02:16:00,32379269,zh
地底深山,zh1,2014-08-22 17:20:00,32366192,zh
Kegns,zh1,2014-08-20 11:21:00,32339456,zh
Veritas-iustitia-libertas,zh1,2014-08-20 11:17:00,32339419,zh
Veritas-iustitia-libertas,zh1,2014-08-20 11:14:00,32339400,zh
Shizhao,zh1,2014-07-08 02:46:00,31820885,zh
Great Brightstar,zh1,2014-07-01 13:02:00,31757506,zh
KOKUYO,zh1,2014-06-24 13:54:00,31690890,zh
KOKUYO,zh1,2014-06-22 02:17:00,31665823,zh
Chimin 07,zh1,2014-06-16 12:24:00,31613755,zh
Chimin 07,zh1,2014-06-16 12:16:00,31613671,zh
Chimin 07,zh1,2014-06-16 12:06:00,31613597,zh
Chimin 07,zh1,2014-06-16 12:03:00,31613572,zh
Chimin 07,zh1,2014-06-16 11:56:00,31613520,zh
Chimin 07,zh1,2014-06-15 14:00:00,31604267,zh
KOKUYO,zh1,2014-06-08 13:06:00,31534549,zh
Kanashimi,zh1,2014-06-08 12:12:00,31534028,zh
KOKUYO,zh1,2014-06-07 08:58:00,31521585,zh
KOKUYO,zh1,2014-06-07 08:21:00,31521227,zh
KOKUYO,zh1,2014-06-07 05:50:00,31519759,zh
KOKUYO,zh1,2014-06-07 05:42:00,31519679,zh
KOKUYO,zh1,2014-06-07 05:37:00,31519610,zh
KOKUYO,zh1,2014-06-07 05:03:00,31519155,zh
KOKUYO,zh1,2014-06-07 04:06:00,31518597,zh
Gabhksw,zh1,2014-06-07 02:58:00,31517970,zh
Gabhksw,zh1,2014-06-07 02:54:00,31517930,zh
Gabhksw,zh1,2014-06-07 02:50:00,31517882,zh
Jessechi,zh1,2014-06-07 02:26:00,31517637,zh
Jessechi,zh1,2014-06-07 02:24:00,31517604,zh
Jessechi,zh1,2014-06-07 02:21:00,31517570,zh
Jessechi,zh1,2014-06-07 02:17:00,31517542,zh
Jessechi,zh1,2014-06-07 02:14:00,31517521,zh
KOKUYO,zh1,2014-06-07 01:43:00,31517317,zh
Jessechi,zh1,2014-06-06 23:11:00,31516824,zh
KOKUYO,zh1,2014-06-06 19:33:00,31516356,zh
Gabhksw,zh1,2014-06-06 18:51:00,31516216,zh
Gabhksw,zh1,2014-06-06 06:42:00,31510155,zh
KOKUYO,zh1,2014-06-06 00:20:00,31507486,zh
KOKUYO,zh1,2014-06-06 00:03:00,31507418,zh
Jessechi,zh1,2014-06-05 23:57:00,31507385,zh
Jessechi,zh1,2014-06-05 23:49:00,31507360,zh
KOKUYO,zh1,2014-06-05 18:16:00,31506394,zh
Jessechi,zh1,2014-06-05 13:38:00,31503953,zh
KOKUYO,zh1,2014-06-05 08:39:00,31500905,zh
Jessechi,zh1,2014-06-05 06:21:00,31499623,zh
KOKUYO,zh1,2014-06-05 06:04:00,31499509,zh
Jessechi,zh1,2014-06-05 05:47:00,31499364,zh
KOKUYO,zh1,2014-06-05 03:13:00,31498172,zh
Jessechi,zh1,2014-06-05 02:12:00,31497634,zh
Jessechi,zh1,2014-06-05 01:56:00,31497515,zh
Jessechi,zh1,2014-06-04 23:47:00,31496903,zh
Jessechi,zh1,2014-06-04 23:38:00,31496866,zh
Xander9527,zh1,2014-06-04 10:10:00,31491654,zh
Great Brightstar,zh1,2014-06-04 06:15:00,31489442,zh
Great Brightstar,zh1,2014-06-04 06:12:00,31489416,zh
KOKUYO,zh1,2014-06-04 05:37:00,31489099,zh
KOKUYO,zh1,2014-06-04 05:11:00,31488749,zh
Huandy618,zh1,2014-06-04 04:16:00,31488331,zh
SyaNHs,zh1,2014-06-04 04:14:00,31488310,zh
Huandy618,zh1,2014-06-04 04:02:00,31488248,zh
Great Brightstar,zh1,2014-06-03 16:41:00,31485642,zh
KOKUYO,zh1,2014-06-01 22:29:00,31466225,zh
InstantNull,zh1,2014-06-01 07:54:00,31460187,zh
KOKUYO,zh1,2014-06-01 07:32:00,31459996,zh
KOKUYO,zh1,2014-06-01 07:23:00,31459907,zh
KOKUYO,zh1,2014-06-01 07:18:00,31459870,zh
KOKUYO,zh1,2014-06-01 07:17:00,31459858,zh
KOKUYO,zh1,2014-06-01 07:14:00,31459829,zh
KOKUYO,zh1,2014-06-01 07:11:00,31459811,zh
KOKUYO,zh1,2014-06-01 07:08:00,31459780,zh
InstantNull,zh1,2014-06-01 06:36:00,31459460,zh
KOKUYO,zh1,2014-06-01 05:57:00,31459115,zh
KOKUYO,zh1,2014-06-01 05:55:00,31459105,zh
KOKUYO,zh1,2014-06-01 05:50:00,31459079,zh
InstantNull,zh1,2014-06-01 05:50:00,31459072,zh
InstantNull,zh1,2014-06-01 05:47:00,31459056,zh
KOKUYO,zh1,2014-06-01 05:41:00,31459027,zh
InstantNull,zh1,2014-06-01 05:39:00,31459004,zh
彭家杰,zh1,2014-05-30 02:30:00,31436996,zh
彭家杰,zh1,2014-05-30 02:21:00,31436933,zh
KOKUYO,zh1,2014-05-29 17:26:00,31435228,zh
Yxyang93,zh1,2014-05-29 07:52:00,31430426,zh
Yxyang93,zh1,2014-05-29 07:50:00,31430408,zh
KOKUYO,zh1,2014-05-28 22:23:00,31426632,zh
Yxyang93,zh1,2014-05-28 21:40:00,31426553,zh
Yxyang93,zh1,2014-05-28 21:39:00,31426549,zh
Yxyang93,zh1,2014-05-28 21:36:00,31426546,zh
Yxyang93,zh1,2014-05-28 21:30:00,31426538,zh
Yxyang93,zh1,2014-05-28 21:28:00,31426534,zh
Yxyang93,zh1,2014-05-28 21:21:00,31426525,zh
CommonsDelinker,zh1,2014-05-27 07:51:00,31410102,zh
KOKUYO,zh1,2014-05-21 08:38:00,31352973,zh
KOKUYO,zh1,2014-05-20 17:30:00,31347995,zh
Renamed user df2u53fvwn,zh1,2014-05-20 17:28:00,31347978,zh
KOKUYO,zh1,2014-05-20 16:42:00,31347709,zh
Renamed user df2u53fvwn,zh1,2014-05-20 15:56:00,31347430,zh
KOKUYO,zh1,2014-05-19 17:25:00,31338837,zh
KOKUYO,zh1,2014-05-19 17:10:00,31338771,zh
KOKUYO,zh1,2014-05-19 17:05:00,31338753,zh
KOKUYO,zh1,2014-05-19 17:04:00,31338746,zh
Renamed user df2u53fvwn,zh1,2014-05-19 15:48:00,31338219,zh
CommonsDelinker,zh1,2014-05-19 01:43:00,31330623,zh
CommonsDelinker,zh1,2014-05-19 01:42:00,31330608,zh
CommonsDelinker,zh1,2014-05-19 01:41:00,31330603,zh
Renamed user df2u53fvwn,zh1,2014-05-18 19:40:00,31329620,zh
Renamed user df2u53fvwn,zh1,2014-05-18 18:52:00,31329470,zh
Renamed user df2u53fvwn,zh1,2014-05-18 18:50:00,31329465,zh
CommonsDelinker,zh1,2014-05-11 10:52:00,31260698,zh
KOKUYO,zh1,2014-05-11 06:46:00,31258393,zh
WhitePhosphorus,zh1,2014-05-11 05:02:00,31257586,zh
KOKUYO,zh1,2014-05-11 04:17:00,31257237,zh
Tibi wong,zh1,2014-05-08 08:37:00,31229770,zh
KOKUYO,zh1,2014-05-02 18:20:00,31173718,zh
Tibi wong,zh1,2014-05-01 12:36:00,31160484,zh
Tibi wong,zh1,2014-05-01 12:34:00,31160469,zh
LNDDYL,zh1,2014-04-30 06:17:00,31145916,zh
KOKUYO,zh1,2014-04-22 12:53:00,31073103,zh
Amin007,zh1,2014-04-22 03:53:00,31068631,zh
Amin007,zh1,2014-04-22 03:48:00,31068595,zh
Dickson3434,zh1,2014-04-19 18:23:00,31047844,zh
Dickson3434,zh1,2014-04-19 18:20:00,31047832,zh
KOKUYO,zh1,2014-04-19 16:54:00,31047278,zh
Whisper of the heart,zh1,2014-04-19 14:05:00,31045507,zh
Happyseeu,zh1,2014-04-16 21:01:00,31019488,zh
KOKUYO,zh1,2014-04-16 04:18:00,31012509,zh
KOKUYO,zh1,2014-04-16 04:15:00,31012489,zh
KOKUYO,zh1,2014-04-16 04:13:00,31012473,zh
Happyseeu,zh1,2014-04-16 00:40:00,31010951,zh
Dickson3434,zh1,2014-04-15 17:57:00,31009922,zh
Happyseeu,zh1,2014-04-10 05:03:00,30955730,zh
Happyseeu,zh1,2014-04-10 04:11:00,30955393,zh
Gx9900gundam,zh1,2014-04-04 15:40:00,30902585,zh
Hakkatw,zh1,2014-03-24 00:42:00,30786466,zh
KOKUYO,zh1,2014-03-23 06:39:00,30779590,zh
Chen9007,zh1,2014-03-23 05:36:00,30778725,zh
KOKUYO,zh1,2014-03-20 10:59:00,30750593,zh
Bluedeck,zh1,2014-03-20 10:18:00,30750276,zh
Ineffable,zh1,2014-03-20 08:16:00,30749195,zh
Ineffable,zh1,2014-03-20 08:13:00,30749176,zh
KOKUYO,zh1,2014-02-28 05:50:00,30448978,zh
Great Brightstar,zh1,2014-02-28 05:19:00,30448631,zh
Great Brightstar,zh1,2014-02-28 05:16:00,30448603,zh
BBCCN,zh1,2014-02-18 07:28:00,30253531,zh
BBCCN,zh1,2014-02-18 07:21:00,30253446,zh
BBCCN,zh1,2014-02-18 07:18:00,30253408,zh
BBCCN,zh1,2014-02-18 07:13:00,30253335,zh
BBCCN,zh1,2014-02-18 07:08:00,30253273,zh
BBCCN,zh1,2014-02-18 06:55:00,30253092,zh
BBCCN,zh1,2014-02-18 06:52:00,30253033,zh
彭家杰,zh1,2014-02-18 05:00:00,30251557,zh
彭家杰,zh1,2014-02-18 04:45:00,30251376,zh
KOKUYO,zh1,2014-02-17 21:12:00,30247046,zh
KOKUYO,zh1,2014-02-16 07:22:00,30220253,zh
KOKUYO,zh1,2014-02-16 07:21:00,30220233,zh
KOKUYO,zh1,2014-02-16 07:17:00,30220185,zh
KOKUYO,zh1,2014-02-16 07:16:00,30220162,zh
KOKUYO,zh1,2014-02-16 07:01:00,30219942,zh
KOKUYO,zh1,2014-02-16 06:59:00,30219899,zh
LNDDYL,zh1,2014-02-16 05:20:00,30218528,zh
KOKUYO,zh1,2014-02-15 11:02:00,30205840,zh
Es91213,zh1,2014-02-15 05:24:00,30200849,zh
KOKUYO,zh1,2014-02-14 04:35:00,30185581,zh
Es91213,zh1,2014-02-10 08:43:00,30132360,zh
KOKUYO,zh1,2014-02-01 14:13:00,30029653,zh
联合果君,zh1,2014-02-01 08:50:00,30027328,zh
联合果君,zh1,2014-02-01 08:48:00,30027316,zh
联合果君,zh1,2014-02-01 08:42:00,30027264,zh
联合果君,zh1,2014-02-01 08:32:00,30027180,zh
联合果君,zh1,2014-02-01 08:19:00,30027089,zh
联合果君,zh1,2014-02-01 08:06:00,30026967,zh
KOKUYO,zh1,2014-02-01 07:31:00,30026641,zh
KOKUYO,zh1,2014-02-01 07:13:00,30026507,zh
联合果君,zh1,2014-02-01 07:11:00,30026491,zh
KOKUYO,zh1,2014-02-01 07:08:00,30026465,zh
联合果君,zh1,2014-02-01 07:02:00,30026424,zh
联合果君,zh1,2014-02-01 06:57:00,30026393,zh
KOKUYO,zh1,2014-02-01 02:57:00,30024588,zh
