source,target,timestamp,id,lang
Daveduv,Bank,2013-04-06 19:24:00,549039003,en
Daveduv,Type 073 landing ship,2013-03-10 22:17:00,543290128,en
Daveduv,Type 072III landing ship,2013-03-10 22:04:00,543288274,en
Daveduv,Haier,2013-03-01 01:44:00,541386873,en
Daveduv,Haier,2013-03-01 01:38:00,541385913,en
Daveduv,User talk:Rangoon11,2013-03-01 01:10:00,541381605,en
Daveduv,User talk:Rangoon11,2013-03-01 01:05:00,541380856,en
Daveduv,User:Daveduv,2013-03-01 00:39:00,541377213,en
Daveduv,User talk:Rangoon11,2013-03-01 00:32:00,541376283,en
Daveduv,User talk:Rangoon11,2013-03-01 00:24:00,541375052,en
Daveduv,User talk:Rangoon11,2013-03-01 00:18:00,541374127,en
Daveduv,User talk:Rangoon11,2013-03-01 00:17:00,541374073,en
Daveduv,Template:Major information technology companies,2013-02-28 20:32:00,541333909,en
Daveduv,Digital China,2013-02-28 20:31:00,541333729,en
Daveduv,Orange Business Services,2013-02-28 20:28:00,541332702,en
Daveduv,Orange Business Services,2013-02-28 20:22:00,541331430,en
Daveduv,Orange Business Services,2013-02-28 20:21:00,541331256,en
Daveduv,Template:Major information technology companies,2013-02-28 20:02:00,541327079,en
Daveduv,Wistron,2013-02-28 19:34:00,541320749,en
Daveduv,Digital China,2013-02-28 18:42:00,541308281,en
Daveduv,Haier,2013-02-28 18:41:00,541308048,en
Daveduv,Template:Major information technology companies,2013-02-28 18:40:00,541307791,en
Daveduv,Coolpad,2013-02-28 14:14:00,541247823,en
Daveduv,Template:Major information technology companies,2013-02-28 13:11:00,541235661,en
Daveduv,JD.com,2013-02-28 13:10:00,541235440,en
Daveduv,Alibaba Group,2013-02-28 13:09:00,541235336,en
Daveduv,Template:Major information technology companies,2013-02-28 13:07:00,541234858,en
Daveduv,Template:Major information technology companies,2013-02-28 13:06:00,541234690,en
Daveduv,Alibaba Group,2013-02-28 13:04:00,541234272,en
Daveduv,Alibaba Group,2013-02-28 12:55:00,541232600,en
Daveduv,Alibaba Group,2013-02-28 12:54:00,541232502,en
Daveduv,Alibaba Group,2013-02-28 12:51:00,541231784,en
Daveduv,Alibaba Group,2013-02-28 12:50:00,541231721,en
Daveduv,Template:Major information technology companies,2013-02-28 12:35:00,541229165,en
Daveduv,JD.com,2013-02-28 12:31:00,541228443,en
Daveduv,JD.com,2013-02-28 12:29:00,541228341,en
Daveduv,Template:Major information technology companies,2013-02-28 11:57:00,541222324,en
Daveduv,Template:Major information technology companies,2013-02-23 01:15:00,539809434,en
Daveduv,Coolpad,2013-02-23 00:32:00,539795696,en
Daveduv,TOM Online,2013-02-23 00:21:00,539794075,en
Daveduv,Template:Major information technology companies,2013-02-22 23:53:00,539788420,en
Daveduv,Template:Major information technology companies,2013-02-22 23:46:00,539787087,en
Daveduv,Digital China,2013-02-22 19:06:00,539725263,en
Daveduv,Template:Major information technology companies,2013-02-22 18:36:00,539719417,en
Daveduv,VIA Technologies,2013-02-22 18:20:00,539715979,en
Daveduv,Template:Major information technology companies,2013-02-22 18:19:00,539715685,en
Daveduv,Template:Telecommunications in China,2013-02-22 18:04:00,539712074,en
Daveduv,Datang Telecom Group,2013-02-22 18:03:00,539711913,en
Daveduv,Template:Major information technology companies,2013-02-22 18:02:00,539711646,en
Daveduv,Datang Telecom Group,2013-02-22 17:59:00,539711105,en
Daveduv,Template talk:Major information technology companies,2013-02-22 16:50:00,539695202,en
Daveduv,Mobile phone,2013-02-21 01:40:00,539340516,en
Daveduv,Port of Shanghai,2013-02-19 18:50:00,539085631,en
Daveduv,Port of Shanghai,2013-02-19 18:43:00,539084539,en
Daveduv,Port of Shanghai,2013-02-19 18:42:00,539084403,en
Daveduv,Port of Shanghai,2013-02-19 18:42:00,539084333,en
Daveduv,Port of Shanghai,2013-02-19 18:40:00,539084050,en
Daveduv,Comparison of orbital launch systems,2013-02-14 23:13:00,538309468,en
Daveduv,Longjing tea,2013-02-07 22:43:00,537124939,en
Daveduv,Longjing tea,2013-02-07 22:36:00,537124041,en
Daveduv,User:Daveduv,2013-01-23 22:06:00,534558743,en
Daveduv,User talk:Bearsona,2013-01-23 22:04:00,534558452,en
Daveduv,User talk:Bearsona,2013-01-23 21:51:00,534556314,en
Daveduv,Tencent,2013-01-21 02:41:00,534098401,en
Daveduv,Tencent,2013-01-21 02:38:00,534098071,en
Daveduv,Tencent,2013-01-21 02:35:00,534097681,en
Daveduv,Tencent,2013-01-21 02:34:00,534097559,en
Daveduv,Lenovo,2013-01-21 02:01:00,534093250,en
Daveduv,International Wushu Federation,2013-01-14 02:26:00,532962596,en
Daveduv,Lenovo smartphones,2013-01-11 01:42:00,532469026,en
Daveduv,Wikipedia:Articles for deletion/Fazhengnian (2nd nomination),2013-01-09 16:49:00,532203341,en
Daveduv,BeiDou,2013-01-07 18:01:00,531814613,en
Daveduv,BeiDou,2013-01-07 02:59:00,531723240,en
Daveduv,BeiDou,2013-01-03 22:20:00,531160375,en
Daveduv,BeiDou,2013-01-03 00:33:00,531006352,en
Daveduv,BeiDou,2013-01-03 00:32:00,531006284,en
Daveduv,Template:Satellite navigation systems,2013-01-02 04:06:00,530862545,en
Daveduv,Template:Satellite navigation systems,2013-01-02 04:05:00,530862431,en
Daveduv,Talk:BeiDou,2013-01-02 03:33:00,530859146,en
Daveduv,Talk:BeiDou,2013-01-02 03:24:00,530858188,en
Daveduv,BeiDou,2013-01-02 02:54:00,530854805,en
Daveduv,Talk:BeiDou,2013-01-01 23:54:00,530832958,en
Daveduv,Template talk:Satellite navigation systems,2013-01-01 23:51:00,530832638,en
Daveduv,Template:Satellite navigation systems,2013-01-01 23:45:00,530832012,en
Daveduv,Beidou (disambiguation),2013-01-01 23:44:00,530831914,en
Daveduv,BeiDou,2013-01-01 20:10:00,530803332,en
Daveduv,BeiDou,2013-01-01 19:55:00,530801153,en
Daveduv,BeiDou,2013-01-01 17:01:00,530776785,en
Daveduv,BeiDou,2013-01-01 16:54:00,530775939,en
Daveduv,BeiDou,2013-01-01 02:57:00,530701410,en
Daveduv,Modèle:Palette Systèmes de positionnement par satellites,2013-01-02 02:05:00,87158569,fr
Daveduv,Wistron,2013-02-28 21:45:00,114807026,de
Daveduv,Long Jing,2013-02-08 00:43:00,160545418,de
Daveduv,Long Jing,2013-02-08 00:36:00,160545416,de
Daveduv,Beidou (Satellitennavigation),2013-01-02 22:14:00,112429512,de
Daveduv,Vorlage:Navigationsleiste Satellitennavigationssysteme,2013-01-02 02:04:00,112370880,de
Daveduv,Vorlage:Navigationsleiste Satellitennavigationssysteme,2013-01-02 02:03:00,112370865,de
Daveduv,Beidou,2013-01-01 02:50:00,62611021,es
Daveduv,Compass,2013-01-01 02:50:00,62611015,es
Daveduv,Шаблон:Системы навигации,2013-01-01 23:58:00,51193734,ru
Daveduv,Бэйдоу-2,2013-01-01 02:44:00,51168529,ru
Daveduv,Бэйдоу-2,2013-01-01 02:42:00,51168524,ru
Daveduv,Sistema di posizionamento BeiDou,2013-01-02 04:30:00,55070454,it
Daveduv,Template:Sistema satellitare globale di navigazione,2013-01-02 01:57:00,55069290,it
Daveduv,上海轨道交通18号线,2014-10-24 23:53:00,33069426,zh
Daveduv,上海轨道交通18号线,2014-10-24 23:52:00,33069420,zh
Daveduv,上海轨道交通18号线,2014-08-02 18:16:00,32117958,zh
Daveduv,上海轨道交通18号线,2014-07-06 08:06:00,31802968,zh
Daveduv,上海轨道交通11号线,2014-07-06 07:41:00,31802710,zh
Daveduv,上海轨道交通5号线,2014-07-06 06:18:00,31801903,zh
Daveduv,上海轨道交通2号线,2014-07-06 06:00:00,31801772,zh
Daveduv,上海轨道交通2号线,2014-07-06 05:56:00,31801725,zh
Daveduv,上海轨道交通18号线,2014-07-06 05:24:00,31801378,zh
